,ID,clean_tweets,sentiment_score,speech_category
1134,1328489274849722369,kapolda copot kapolresta kapolres copot rakyat indonesia cinta damai tunggu biangkerok kadrun sok tantang pememerintahan joko widodo presiden ri mendo tokoh presiden ri pendek umur comot,0.11502749,neutral speech
1135,1328322047496253449,panglima tinggi pangab ksad ksal ksau kapolri langkah cegah indonesia cinta aman tertib damai mohon rakyat begundal provokator langgar protokol sehat covid tindak,0.3307634,neutral speech
1136,1328130743172689920,sok jago atas langit langit berani ngerasanin waspada waspada tni polri kawal indonesia main virus corona laksana protokol sehat disiplin gugus tugas covid keras,0.33487272,neutral speech
1137,1327680792156196865,sakit jatuh presiden aku kalah nyalon bupati tegal pening tanteeeeeee dukung gugus tugas covid lupa protokol sehat laksana disiplin,0.12950873,neutral speech
1138,1327470622054572033,cinta sejati kenang istri cinta anak sok jago dukung gugus tugas covid laksana protokol sehat disiplin,0.14157665,neutral speech
1139,1326145103241474049,menang kalah move on dukung gugus tugas covid laksana protokol sehat disiplin,0.118028164,neutral speech
1140,1325770407366914051,akibat anak karantina rumah khawatir pandemi virus corona utama anak sehat dukung gugus tugas covid joko widodo presiden ri laksana protokol sehat disiplin,0.24160427,neutral speech
1141,1325410254671147008,suasana pandemi covid suami bandot rasain kena batu istri syah badai virus corona dukung gugus tugas keras laksana protokol sehat disiplin,0.34232822,neutral speech
1142,1325078101106159616,hati nyuntik salah suntik sipasienpun salah pencet waspada waspada waspada lupa dukung gugus tugas covid lupa protokol sehat,0.004250288,neutral speech
1143,1324741192140038145,lucu lawak wajar suku batak hebat nama marga episode dongeng ngantuk bangun mauliate terima kasih maturnuwun nuhun xie terima kasih lupa protokol sehat pandemi virus corona,0.072604,neutral speech
1144,1324358522256060416,indonesia tumpah darah joko widodo presiden ri indonesia maju dukung gugus tugas covid laksana pritokol sehat disiplin,0.053895056,neutral speech
1145,1324266304723804166,anjing comberan gonggong mampus,-0.13252676,dangerous speech
1146,1324265661745434624,anjing ku roesli comberan rakus jabat mampus,-0.21160823,dangerous speech
1147,1324185315632771072,biden menang prabowo wassalam pilpres indonesia patah hak demokrasi prabowo nyapres pesan ku presiden ri joko widodo menteri tahan indonesia maju,-0.311172,dangerous speech
1148,1324160780766343173,suami dukung gugus tugas covid badai lupa protokol sehat laku disiplin,0.16939014,neutral speech
1149,1323781640691183617,anjing ku sanusi gila comberan wasalam,-0.20548615,dangerous speech
1150,1323235816173285376,angel takut virus corona mohon dukung gugus tugas covid laksana protokol sehat disiplin hasil teman umat penuh dosa amin,0.24208066,neutral speech
1151,1322904255963963392,percaya virus corona malu lihat ayam dengar vc lari masuk kandang dukung gugus tugas covid perintah joko widodo presiden ri laksana protokol sehat disiplin,0.17248318,neutral speech
1152,1322513987414626304,anekdot medan sapi susu do i nama kakak fokus virus corona banjir jakarta musim hujan rakyat indonesia laksana protokol sehat disiplin,-0.054162204,dangerous speech
1153,1322145404742328321,rasain bandot kena batu wanita lemah leceh badai virus corona dukung gugus tugas covid laksana protokol sehat disiplin,0.43966419,neutral speech
1154,1321780285252411392,nkri wawas nusantara pandang sabang papua indonesia cinta merah putih tragedi virus corona badai dukung gugus tugas covid perintah joko widodo laksana protokol sehat disiplin,0.10172045,neutral speech
1155,1320881724998336513,batak arti taktik cerita adik anak medan berkombur jadi virus corona kumpul lupa protokol sehat pakai masker cuci tangan jaga jarak,0.43801042,neutral speech
1156,1319958946572988416,negara negara indonesia cinta presiden ri joko widodo fakta fitnah begundal provokator malu,0.111836195,neutral speech
1157,1319810731265544193,tiru jaga budaya timur cegah virus corona kunci cuci tangan pakai masker jaga jarak laksana protokol sehat disiplin,0.35149986,neutral speech
1158,1318918544038391808,nasehat dendam ajar mema afka lalu salah hati panas kepala dingin sukses gugus tugas covid laksana protokol sehat disiplin,0.12707245,neutral speech
1159,1318769708896694274,presiden ri joko widodo nama harum negeri harum luar negeri didlm negeri move on baris sakit hati kadrun rakyat indonesia cinta joko widodo,-0.12889725,dangerous speech
1160,1318739357713326080,sahabat mahasiswa buruh elemen demo larang demo damai fakta tumpang gelap begundal provokator anarko demo anarkis niat demo damai rusak adik bawah umur libat,0.36221516,neutral speech
1161,1318402340718747656,oktober dengar demonstrasi hati panas kepala dingin sahabat mahasiswa buruh elemen hati begundal provokator waspada waspada waspada hormat polri tni aman dan tertib masyarakat aman,0.19652262,neutral speech
1162,1318014065269075969,raja kilah kadrun orasi demo tolak uu cipta kerja oktober semangat demo bossnya pimpin revolusi jatuh joko widodo presiden ri kilah revolusi akhlak,0.28195947,neutral speech
1163,1318005899592560640,anjing ku gonggong mampus wassalam,-0.48824745,dangerous speech
1164,1318004139482247168,libat anak smp sd dlm demo tolak uu cipta kerja rusak mental anak laku anarkis rusak nyata gubernur kadrun terima libat anak percaya kadrun,0.5678876,neutral speech
1165,1317813368736993288,akibat demo tolak uu cipta kerja tega telantar bayi untung dukung uu cipta karya selamat bayi minum cucu sukses gugus tugas covid laksana protokol sehat disiplin,0.1401163,neutral speech
1166,1317809304909475842,istana boneka kakak wassalam,-0.42744765,dangerous speech
1167,1317440403700809728,telat pikir lambat mikir ajak demo tolak uu cipta kerja stressssssskan dukung gugus tugas covid laksana protokol sehat disiplin,0.27324352,neutral speech
1168,1317078069958488064,demo tolak uu cipta kerja selesai hilang penat lelah kena guyur hujan ayo goyang lemas demo sukses gugus tugas covid lupa protokol sehat laksana disiplin,0.21910164,neutral speech
1169,1316359854106144768,persis demo tolak uu cipta kerja kerja jebak tangkap bingung a g e l a g e l dukung gugus tugas covid laksana protokol sehat disiplin,0.27313656,neutral speech
1170,1316285686471815170,hai begundal provokator jalan demo juntrung malu anak cucu uu cipta kerja presiden ri joko widodo dpr ri maju bangsa indonesia,0.00822711,neutral speech
1171,1316039281018773505,rakyat indonesia bangga presiden ri joko widodo serasi selaras imbang pimpin negara indonesi cinta perang virus corona gugus tugas covid semangat rakyat begundal provokator takut,0.0045514107,neutral speech
1172,1315665925153021952,sibuk cuci tangan takut virus corona takut dalang demo oktober saksi sangka ketangkep buat rusuh nyanyi begundal provokator tunggu sono potong rambut,0.38108298,neutral speech
1173,1315269997430632448,penganggguran demo kerja positif kena virus corona tanggung pimpin buruh laga bego waspada begundal provokator laksana protokol sehat,0.58025557,neutral speech
1174,1315221909991112709,anjing gonggong comberan mampus djaluirwan wassalam,-0.11224705,dangerous speech
1175,1314939680454971393,rasain borgol polisi ungkap dalang rusuh begundal provokator susul borgol dukung gugus tugas covid laksana protokol sehat disiplin,0.40159684,neutral speech
1176,1314937396677410818,anjing tolol kumis separoh depak tolol gonggong comberan wassalam,-0.1648488,dangerous speech
1177,1314860016621420545,terima kasih polisi tni berkat disiplin kerja keras cemerlang atas demo anarkis buruh mahasiswa ajar tunggang begundal provokator anarko mantap maju kamtipmas aman indonesia maju,0.058966517,neutral speech
1178,1314623738462126082,anjing nikmat manusia laku kerja positif negatif virus corona ayo dukung gugus tugas covid laku protokol sehat disiplin,-0.019557446,dangerous speech
1179,1314519121921409025,jelaaaaaaas heeeeeeey begundal provokator pimpin buru sok pintar adik mahasiswa ajar presiden ri joko widodo arif bijaksana betapa manfaat uu cipta kerja rakyat indonesia,0.21008912,neutral speech
1180,1314364896654446592,pimpin buruh mahasiswa tanggung demo damai nama demo damai tunggang begundal provokator anarko anarkhiskan dirusakin terima kasih polri tni salut layak bintang,0.246497,neutral speech
1181,1314234051813752832,baca uu cipta kerja erti uu dpr ri perintah erti lupa minum obat lae telat pikir lambat mikir bahaya tunggang begundal provokator anarko,0.17378438,neutral speech
1182,1314157233526075392,badai demo uu cipta kerja hasil hasil rakyat pancing cerdas polisi tni kesiap buruh mahasiswa tari atas gendang begundal provokator anarko indonesia maju,0.29004526,neutral speech
1183,1314075042095878145,adik demo mahasiswa buruh tolak uu cipta kerja mohon rumah pondok pengaruh kipas baris sakit hati partai politik pks demokrat kalah dpr ri kadrun begundal provokator,0.32544252,neutral speech
1184,1314047129736757249,presiden percaya awan hari rakyat percaya kadrun sulit gerak depkes maju letjen tni purn doktor awan,0.095194876,neutral speech
1185,1314038288550825985,tolak uu cipta kerja silah langgar hukum demo langgar atur hukum tunggu positif virus corona medsos selamat stres frustasi hoaxnya rakyat cerdas,0.022599548,neutral speech
1186,1313630400619540480,stres begundal provokator rakyat pancing cerdas pancing frustasi,-0.08305007,dangerous speech
1187,1313292932745621505,jenderal purn tni kopassus luhut binsar pandjaitan negarawan sejati pensiun junjung sapta marga sumpah perajurit sukses dlm tugas mohon purnawirawan teladan dikomporin begundal provokator,0.06285156,neutral speech
1188,1313117012562903041,dt ruwat pakai ilmu kejawen budaya indonesia dahsyaaaaaaat dukung gugus tugas covid laksana protokol sehat disiplin,0.3651109,neutral speech
1189,1313114016101793793,anjing ku imamdaratan kaing kaing comberan mampus wassalam,-0.3412,dangerous speech
1190,1313037628644577280,ruu cipta kerja ketok palu sore sidang paripurna dpr ri selamat kerja keras puas silah selesai rana hukum hati panas kepala dingin demo kompor begundal provokator gagal paham frustasi,0.115026385,neutral speech
1191,1313023929510842369,anjing stres comberan mampus wassalam,-0.23059654,dangerous speech
1192,1312740992395558912,lagu sbg ikut setia tegar dlm riak gelombang samudera lepas virus corona hendak muka bumi indonesia cinta dukung gugus tugas covid,-0.05741501,dangerous speech
1193,1312643484080242688,ajar ikan renang kasar balas tolol nasehat nasehat kadrun kakak wassalam,-0.078286946,dangerous speech
1194,1312628194114060288,awan mantap maju indonesia maju berantas kadrun menteri sehat,0.015961468,neutral speech
1195,1312320851191099392,devito bodoh lawyer pensiun consultan bank bumn usaha bumn profesional provokator dukung perintah legal,-0.23125069,dangerous speech
1196,1312298618016030720,purnawirawan keahliqnnya ngebacot nyinyir provokator rumah ngurusin keluarga cepat lambat gali lobang kubur sesal guna,0.24040654,neutral speech
1197,1312018823013298176,serba serbi rumah tangga kyai pedoman istri cerewet dukung gugus tugas joko widodo presiden ri pandemi virus corona laksana protokol sehat disiplin,0.3992718,neutral speech
1198,1312009018597015554,anjing ku bamburuncingnkr kaing kaing comberan wassalam,-0.32887295,dangerous speech
1199,1311576294505631744,anjing ku didiekmurdock gonggong comberan mampus wassalam,-0.32355696,dangerous speech
1200,1311194365767737344,kadrun stres awan anteng menteri sehat mantap lanjut busa busa kursi kosong paksa bicara berkat,-0.035648584,dangerous speech
1201,1309860413522153474,sedia payung hujan cegah hujan petir siang bolong serah semangat sama virus corona lawan dukung satgas covid laku protokol sehat disiplin,0.39605546,neutral speech
1202,1309525227848646657,waspada dukung satgas covid laksana protokol sehat disiplin,0.25397024,neutral speech
1203,1308483055577788421,gubernur bupati walikota pintar rakyat pimpin rakyat dengar sukses protokol sehat disiplin dukung satgas covid serah,-0.015286028,dangerous speech
1204,1308024834689912839,ngeyel virus corona ungkap hati tugas makam pesan patuh protokol sehat pakai masker cuci tangan jaga jarak laku satgas covid perintah joko widodo,0.42693457,neutral speech
1205,1307655697534836738,merinding dengar lagu nyanyi adik dunia indonesia bangga terima kasih moga virus corona cepat muka bumi dukung satgas covid disiplin laksana protokol sehat,0.23233089,neutral speech
1206,1307307987162202112,contoh pandemi covid keluarga jaga bahagia tahan rukun rumah tangga cinta akhir hayat dukung satgas covid perintah laksana protokol sehat disiplin,0.07641664,neutral speech
1207,1307200805158576128,kadrun syukur indonesia dasar pakai kaca mata kuda dukung rabun wassalam,0.22666073,neutral speech
1208,1306950425568972800,tolol telat pikir lambat mikir kadrun,-0.54168385,dangerous speech
1209,1306950315825004544,pilih kepala daerah seru politik hati panas kepala dingin maju pdi juang indonesia maju dukung satgas covid lupa laksana protokol sehat penuh disiplin,0.00040525198,neutral speech
1210,1306755201496281088,ganggu kuasa priok nasi kemenkes letjend purn tni dr awan agus putranto out dalih sebar virus corona lingkung dki gabenar out ngeri sebar dasar kadrun,0.4373925,neutral speech
1211,1306411879061831680,gilir ahok ijonk marah kadrun komonikasinya rasis dasar pakai kaca mata kuda gilir obral sebut nyebut kafir iman iman kafir bagak bego ngaca,0.1560573,neutral speech
1212,1306210909489037313,ngeri cuplik potong film singkat mbak putri ntb lombok mataram tiru fokus satgas covid mohon pandemi virus corona laksana protokol sehat disiplin,0.06811693,neutral speech
1213,1305492301930668033,demokrasi demokrasi ukur bablas beda indonesia demokrasi pancasila tinggal fokus dukung satgas covid disiplin laksana protokol sehat,0.008570522,neutral speech
1214,1305064820048187392,terima kasih berat cegah sebar covid dengar anies baswedan gubernur dki laksana psbb genap ganjil ibadah olahraga kumpul bahaya sebar virus corona,0.34570855,neutral speech
