,ID,Tweets,clean_tweets,Social,Historical,Dehumanization,Accusation,Attack,Threat,Loyalty,severity,speech_category
919,1.38449E+18,"Sorga dibawah telapak kaki Ibu Kitatercinta benar Pak Ustadz krn itu jgn sekali kali melupakan Ibu yg melahirkan bukan hanya keringat darah juga nyawanya Ibu Kita semua pertaruhkan &amp; sampai membesarkan Anak2nya dan sukses, Laksanakan Protokol Kesehatan dgn disiplin MERDEKA. https://t.co/BhndFFgrPL",sorga bawah telapak kaki cinta ustadz lupa lahir keringat darah nyawa taruh besar anak sukses laksana protokol sehat disiplin,1,0,0,0,0,0,0,0.335,neutral speech
920,1.38392E+18,Pak Kapolda Metro Jaya arahan Komandan sangat menyejukkan hati Kami tolonglah ini benar2 terwujudkan krn selama ini sering Rakyat Indonesiatercinta menjadi Warga Negara kelas 2 sebagai pemakai Jalan Umum dan Kita Sukseskan Protokol Kesehatan laksanakan dgn disiplin MERDEKA. https://t.co/g9bPKfc2Sn,kapolda metro jaya arah komandan sejuk hati wujud rakyat indonesia cinta warga negara kelas pakai jalan sukses protokol sehat laksana disiplin,1,0,0,0,0,0,0,0.335,neutral speech
921,1.38339E+18,"Nenek kreatif ha ha ha Cucunya pening diajak becanda Sip deh, mari disiplin melakukan Protokol Kesehatan 3M MERDEKA. https://t.co/vdU9g8MCQB",nenek kreatif cucu pening ajak be canda disiplin protokol sehat,1,0,0,0,0,0,0,0.335,neutral speech
922,1.38305E+18,"Sudah namanya saja Abang Jago, yg penting Kita semua mari Sukseskan Protokol Kesehatan 3M dukung terusssssss Apa g dilaksanakan Pemerintahan Bpk Joko Widodo Presiden RI Paten MERDEKA. https://t.co/eCnfRxsUNt",nama jago sukses protokol sehat dukung g laksana perintah joko widodo presiden ri paten,1,0,0,0,0,0,0,0.335,neutral speech
923,1.38268E+18,"Waspada waspada waspadalah tolong panduan ini menjadi perhatian paten, laksanakan Protokol Kesehatan dgn Disiplin jgn lupa 3M MERDEKA. https://t.co/dJHjETXZpS",waspada waspada waspada pandu perhati paten laksana protokol sehat disiplin lupa,1,0,0,0,0,0,0,0.335,neutral speech
924,1.38234E+18,"Dimana saja sama, Anak kecil juga pintar ngakali Orang Dewasa ha ha ha mari dukung terusssssss pencegahan Pandemi COVID-19 dgn melaksanakan Protokol Kesehatan secara disiplin jgn lupa 3M Paten MERDEKA. https://t.co/pU4nLCADd5",anak pintar ngakali dewasa dukung cegah pandemi covid laksana protokol sehat disiplin lupa paten,1,0,0,0,0,0,0,0.335,neutral speech
925,1.38197E+18,"Terima kasih Tuhan, hari ini tgl 13 April Aku Vaksin yg ke 2 ditemani IstriKu DianaAnakKU Sarah semua berjalan dgn baik Berkat Kasih SayangTuhanKu Yesus Kristus Shalom MERDEKA 
https://t.co/qm3mqfDOl6 https://t.co/EMWYP8GSNz",terima kasih tanggal april vaksin teman istri ku ana anak ku sarah jalan berkat kasih sayang ku kristus,1,0,0,0,0,0,0,0.335,neutral speech
926,1.38191E+18,"Ini hanya hiburan sejenak, tolong laksanakan terusssssss Protokol Kesehatan dgn disiplin MERDEKA. https://t.co/KrNCsi5UVu",hibur laksana protokol sehat disiplin,1,0,0,0,0,0,0,0.335,neutral speech
927,1.38155E+18,Serba serbi suasana Pandemi COVID-19 Rakyat Indonesiatercinta makin kreatifya sudah mari Kita dukung terusssssss Pemerintahan Pak Joko Widodo Presiden RI dgn Protokol Kesehatannya laksanakan dgn disiplin Paten MERDEKA. https://t.co/N9qQMWyguQ,serba serbi suasana pandemi covid rakyat indonesia cinta kreatif dukung perintah joko widodo presiden ri protokol sehat laksana disiplin paten,1,0,0,0,0,0,0,0.335,neutral speech
928,1.38124E+18,"Tidak selalu berbuat baik hasilnya sesuai dgn keinginan Kita tapi ya sudah, fokus saja laksanakan Protokol Kesehatan dgn disiplin ingat Badai COVID-19 belum berlalu MERDEKA. https://t.co/PZV4H9fe3t",buat hasil fokus laksana protokol sehat disiplin badai covid,1,0,0,0,0,0,0,0.335,neutral speech
929,1.38116E+18,@asbiyanto5 anjing ini makin stresssssss dicomberan ha ha ha Wassalam.,anjing stres comberan wassalam,0,0,1,0,0,0,0,0.065,abusive language
930,1.38088E+18,Beginilah kehidupan tapi tetap harus Kita jalani dan jgn takut Gusti Mboten Sare dan laksanakan dgn disiplin Protokol Kesehatan paten MERDEKA. https://t.co/h00pVoyxQl,jalan takut gusti mboten sare laksana disiplin protokol sehat paten,1,0,0,0,0,0,0,0.335,neutral speech
931,1.38073E+18,"@Anonymous_2024 goblok sudah mantan sich nggak aneh, ini yg Super Hebat Presiden RI Bpk Joko Widodo masih menjabat langsung turun ke Rakyatnyatercinta Mantap Paten MERDEKA.",bodoh aneh super hebat presiden ri joko widodo jabat turun rakyat cinta mantap paten,0,0,0,1,0,0,0,0.23,abusive language
932,1.38012E+18,"Belanda masih jauh eh Pemilu Pilpres Gubernur Bupati/Walikota dan DPR DPD DPRD Tk 1 &amp; 2 bahkan lebih jauh thn 2024 kok sudah mulai sibuk pemanasan, sabar ya lama2 bisa stresssssss sudah Sukseskan dulu Protokol Kesehatan Badai COVID-19 belum berlalu MERDEKA. https://t.co/E0wPR3Y211",belanda milu pilpres gubernur bupati walikota dpr dpd dprd tk sibuk panas sabar stres sukses protokol sehat badai covid,1,0,0,0,0,0,0,0.335,neutral speech
933,1.37973E+18,"Hidup ini harus dinikmati yg penting happy yg nggak perlu ngapain dipikirin nanti stresssssss sendiri akhirnya imun tubuh drop, sudah dukung terusssssss Pemerintahan Bpk Joko Widodo Presiden RI ke 7 yg sudah bekerja keras dgn Disiplin melaksanakan Protokol Kesehatan MERDEKA. https://t.co/PFysY2VAhY",nikmat bahagia sedang apa dipikirin stres imun tubuh drop dukung perintah joko widodo presiden ri keras disiplin laksana protokol sehat,1,0,0,0,0,0,0,0.335,neutral speech
934,1.37939E+18,"Tokoh tokoh sekarang sudah seperti Toko Besi Toko Sembako &amp; Toko Embeeeeeeer ha ha ha, dukung saja Pemerintahan Pak Joko Widodo Presiden RI ke 7 serta Jajarannya berkat Doa Rakyat Indonesiatercinta diakui Dunia Sukses menghadapi COVID-19 dgn Protokol Kesehatannya MERDEKA. https://t.co/j9l8AKErZS",tokoh tokoh toko besi toko sembilan bahan pokok toko embeeeeeeer dukung perintah joko widodo presiden ri jajar berkat do a rakyat indonesia cinta aku dunia sukses covid protokol sehat,1,0,0,0,0,0,0,0.335,neutral speech
935,1.37887E+18,@fayruzfayqa makin dogol saja membandingkan pete dgn jengkol ha ha hakadrun Wassalam.,dogol banding pete jengkol kadrun wassalam,0,0,1,0,0,0,0,0.065,abusive language
936,1.37868E+18,Apapun agamakepercayaan yg Kita yakinkan terussssssslah berserah Tuhan Maha Baik dan mohon Pandemi COVID-19 belum berlalu tetaplah disiplin melaksanakan Protokol Kesehatan MERDEKA. https://t.co/XIDoBrBjo0,apa agama percaya yakin terussssssslah serah maha mohon pandemi covid disiplin laksana protokol sehat,1,0,0,0,0,0,0,0.335,neutral speech
937,1.37853E+18,@IBNUHUSEINATS nggak mampu merangkai kata ha ha ha belajar sama gabenar sama2kadrun gitu saja kok repot Wassalam.,rangkai ajar gabenar kadrun repot wassalam,0,0,1,0,0,0,0,0.065,abusive language
938,1.3783E+18,"Bandingkan Rezim Jokowi dan Soeharto, si TOP Tua Ompong Peot AS seperti melihat Monas dari Jokja ha ha ha ngeri kale  kacian deh masih sakit masuk lagi RS Jiwa Grogol MERDEKA.",banding rezim jokowi soeharto top tua ompong peot as monas jokja ngeri kakak kakak sakit masuk rs jiwa grogol,0,1,0,0,0,0,0,0.165,neutral speech
939,1.37822E+18,"Pak Joko Widodo Presiden RI ke 7 segera mengeluarkan Perppu Terrorisme, Kami yg anti dgn kelakuan pengecut para terroris 100% mendukung nggak usah didengar barisan sakit hatikadrun2 dan para dalang serta pelindung teroris kebakaran jenggot Paten MERDEKA.",joko widodo presiden ri keluar perppu terrorisme anti laku kecut terroris dukung dengar baris sakit hati kadrun dalang lindung teroris bakar jenggot paten,0,0,1,1,0,1,0,0.36,hate speech
940,1.37794E+18,Sip deh maju terusssssss menuju Indonesia Maju dan laksanakan Protokol Kesehatan dgn disiplin ingat Badai Pandemi COVID-19 belum berlalu MERDEKA. https://t.co/97qUlZtHIT,maju indonesia maju laksana protokol sehat disiplin badai pandemi covid,1,0,0,0,0,0,0,0.335,neutral speech
941,1.37763E+18,Akibat salah pergaulan beginilah yg terjadi ha ha ha ya sudah jgn lupa 3M dan laksanakan Protokol Kesehatan dgn disiplin Paten MERDEKA. https://t.co/PzSlgvNpl5,akibat salah gaul lupa laksana protokol sehat disiplin paten,1,0,0,0,0,0,0,0.335,neutral speech
942,1.37721E+18,"Terima kasih Bpk Polisi yg telah membuka kelakuan memalukan lelaki mata keranjang ha ha ha rasain Polisi Lalu Lintas mau diakali kena batunya sudah dukung terusssssss Pemerintahan Pak Joko Widodo Presiden RI, laksanakan Protokol Kesehatan dgn disiplin MERDEKA. https://t.co/qimPs5yraT",terima kasih polisi buka laku malu lelaki mata keranjang rasain polisi lintas akal kena batu dukung perintah joko widodo presiden ri laksana protokol sehat disiplin,1,0,0,0,0,0,0,0.335,neutral speech
943,1.3769E+18,"Indahnya berdemokrasi di Negara Indonesiatercinta yg mengikutinya harus Siap MenangSiap Kalah, seandainya ini dilanggar percayalah mau partai atau pelaksananya pasti ditinggalkan Rakyat diera Reformasi sekarang sangat cerdas paten MERDEKA.",indah demokrasi negara indonesia cinta ikut menang kalah langgar percaya partai laksana tinggal rakyat era reformasi cerdas paten,1,0,0,0,0,0,0,0.335,neutral speech
944,1.37683E+18,"Tolong Kita merenung sejenak agar tau arti kehidupan ini mari dukung terusssssss Pemerintahan Pak Joko Widodo Presiden RI ke 7 Kader PDI Perjuangan Ketua Umum Ibu Megawati Soekarnoputri Presiden RI ke 5, laksanakan Protokol Kesehatan dgn disiplin paten MERDEKA. https://t.co/7C8y4ylhkM",renung arti dukung perintah joko widodo presiden ri kader pdi juang ketua megawati soekarnoputri presiden ri laksana protokol sehat disiplin paten,1,0,0,0,0,0,0,0.335,neutral speech
945,1.37671E+18,Tukang tipu mengatakan lawannya penipu ha ha ha itulah k a r m a paten MERDEKA.,tukang tipu lawan tipu a r a paten,0,0,0,1,0,0,0,0.23,abusive language
946,1.37651E+18,"Hiburan sejenak biar tdk stresssssss, sudah jgn terlalu serius yg penting laksanakan Protokol Kesehatan dgn disiplinTerima kasih TNI POLRI jajarannya juga BINBNPT kerja kerasnya mengungkap Peristiwa Bom di depan Gereja Katedral Makasar yg semakin Terang Benderang MERDEKA. https://t.co/V2BWDXf4fW",hibur stres laksana protokol sehat disiplin terima kasih tni polri jajar bin bnpt kerja keras ungkap peristiwa bom gereja katedral makasar terang benderang,1,0,0,0,0,0,0,0.335,neutral speech
947,1.37634E+18,"Teroris ada agamanya dan otaknya dirusak melalui ajaran agama yg salah Aku mohon jgn salahkan agamanya 
tapi b o h o n g yg mengatakan teroris tdk ada agamanya, mari Kita dukung Pemerintah TNI POLISI BIN dan jajarannya mengungkap Bom di Gereja Katedral Makasar Paten MERDEKA.",teroris agama otak rusak ajar agama salah mohon salah agama b o h o g teroris agama dukung perintah tni polisi bin jajar ungkap bom gereja katedral makasar paten,1,0,0,1,0,1,0,0.63,dangerous speech
948,1.37544E+18,"Emangnya dunia ini milik kalian berdua ha ha ha rasain kena batunya yg lain Anak kost di bumi ini, ya sudah bantu Pemerintahan Pak Joko Widodo Presiden RI mengatasi Pandemi COVID-19 laksanakan Protokol Kesehatan dgn disiplin MERDEKA. https://t.co/TqVt4STHxD",dunia dua sain kena batu anak kost bumi bantu perintah joko widodo presiden ri atas pandemi covid laksana protokol sehat disiplin,1,0,0,0,0,0,0,0.335,neutral speech
949,1.37488E+18,"@YanHarahap Jendral TNI Purn Moeldoko anjing menggonggong kafilah berlalu, maju terusssssss Kibarkan Panji2 Partau Demokrat sebagai Ketua Umum PD KLB Sibolangit bersama Sekretaris Jenderal Jhonny Allen Marbun MERDEKA.",jendral tni purn moeldoko anjing gonggong kafilah maju kibar panji partau demokrat ketua klb sibolangit sekretaris jenderal jhonny allen marbun,0,0,1,0,0,0,0,0.065,abusive language
950,1.37474E+18,@Alfi_RPiliang Semua Parpol Oknum Kadernya ada yg terlibat Korupsi dan ditahan KPK eh kok sepertinya congor kau @ali_rpiliang krn diotak kau ada kutil ngebacotnya hanya PDI Perjuangan saja yg korupsi dasarkadrun MERDEKA.,partai politik oknum kader libat korupsi tahan kpk mulut otak kutil ngebacotnya pdi juang korupsi dasar kadrun,1,0,1,1,0,0,0,0.63,dangerous speech
951,1.37473E+18,"Kita semua harus terusssssss berdoa memohon Yang Maha Kuasa Tuhan menolong Kita Umatnya, COVID-19 segera berlalu dan Kita melaksanakan Protokol Kesehatan dgn disiplin MERDEKA. https://t.co/klyunKit6W",berdo a mohon maha kuasa tolong umat covid laksana protokol sehat disiplin,1,0,0,0,0,0,0,0.335,neutral speech
952,1.37453E+18,"Barisan Sakit HatiKadrun2 malu dong mendengar pernyataan Orang Sehat walaupun bukan WNI hatinya yg paling dalam menilai Bpk Joko Widodo Presiden Indonesiatercinta dgn objektif, mestinya malu kalian mendengarnya ayo sukseskan terusssssss Protokol Kesehatan MERDEKA. https://t.co/JI06bHNRN0",baris sakit hati kadrun malu dengar nyata sehat wni hati nilai joko widodo presiden indonesia cinta objektif malu dengar ayo sukses protokol sehat,1,0,1,1,0,0,0,0.63,dangerous speech
953,1.37415E+18,"Makin terlihat perlunya jam terbang/pengalaman kalau mau menjadi Tokoh, bukan seperti kebakaran jenggot geradak geruduk seperti cacing kepanasan karena sekarang masih berdiri sama tinggi duduk sama rendah nanti setelah keluar hasil Menteri Hukum &amp; HAM baru ach gelap MERDEKA.",jam terbang alam tokoh bakar jenggot geradak geruduk cacing panas diri duduk rendah hasil menteri hukum ham ach gelap,0,0,1,0,0,0,0,0.065,abusive language
954,1.37392E+18,@YanHarahap anjing ini makin stresssssss dicomberan ha ha ha mampuslah kau Wassalam.,anjing stres comberan mampus wassalam,0,0,1,0,0,0,0,0.065,abusive language
955,1.3738E+18,"Mari laksanakan pesan Pak Joko Widodo Presiden RI Kerja kerja kerja percayalah Kita Rakyat Indonesiatercinta pasti S U K S E S jgn lakukan SARA Fitnah Ujaran kebencian teror seperti Barisan 
Sakit HatiKadrun2 dukung Protokol Kesehatan Badai COVID-19 belum berlalu MERDEKA. https://t.co/88PuPMOfnr",laksana pesan joko widodo presiden ri kerja kerja kerja percaya rakyat indonesia cinta s s e s laku sara fitnah ujar benci teror baris sakit hati kadrun dukung protokol sehat badai covid,1,0,1,1,0,0,0,0.63,dangerous speech
956,1.37359E+18,@Moeldokor Ha ha ha anjing2 pada stresssssssss dicomberan biar mampus Wassalam.,anjing stresssssssss comberan mampus wassalam,0,0,1,0,0,0,0,0.065,abusive language
957,1.37359E+18,@YanHarahap anjing ini menggonggong dari comberan ha ha ha mampuslah kau Wassalam.,anjing gonggong comberan mampus wassalam,0,0,1,0,0,0,0,0.065,abusive language
958,1.37324E+18,@Andiarief__ makin stresssssssss nie ye silahkan puas2i fitnah bohong ujaran kebencian &amp; teror ha ha ha Gusti mboten Sare Super Star dilawan MERDEKA.,stresssssssss silah puas i fitnah bohong ujar benci teror gusti mboten sare super star lawan,0,0,0,1,0,0,0,0.23,abusive language
959,1.37288E+18,"@kenshinov @Killiankillia10 Aku tdk pernah ganti majikan tolol, tapi yg aku dukung itu yg dipilih Rakyat menjadi Presiden, emangnya Barisan Sakit HatiKadrun ha ha ha MERDEKA.",ganti majikan tolol dukung pilih rakyat presiden baris sakit hati kadrun,0,0,1,1,0,0,0,0.295,hate speech
960,1.37287E+18,"Barisan Sakit HatiKadrun2 gimana Pak Joko Widodo Presiden RI ke 7 yg kerja keras melayani Rakyatnya dgn kasih, wajar saja Kalau diizinkan dgn merubah UU Satu Priode lagi di Capreskan dan dipilih melalui Pemilu Presiden walau Pak Jokowi tunduk dgn aturan yg berlaku MERDEKA. https://t.co/FJ02CecPwY",baris sakit hati kadrun joko widodo presiden ri kerja keras layan rakyat kasih wajar izin rubah uu periode capreskan pilih milu presiden jokowi tunduk atur,1,0,1,1,0,0,0,0.63,dangerous speech
961,1.37284E+18,@xopch sebut dong nama ormasnya baru kau hebat ha ha ha taunya ngoceh sepertikadrun MERDEKA.,nama ormasnya hebat ngoceh kadrun,0,0,1,0,0,0,0,0.065,abusive language
962,1.37273E+18,Pak SBY dipodcast ibarat menepuk air didulang terpercik muka sendiri itulah yg dilakukan Kader2 Demokrat sekarang &amp; Ketumnya AHY masih bau kencur suka memfitnah pembunuhan karakter berita bohong tipu muslihat lahirlah KLB Sibolangit Ketum PD Pak MoeldokoSekjen JAM MERDEKA.,sby dipodcast tepuk air dulang terpercik muka kader demokrat tum ahy bau kencur suka fitnah bunuh karakter berita bohong tipu muslihat lahir klb sibolangit tum moeldoko sekjen jam,0,0,0,1,0,0,0,0.23,abusive language
963,1.37255E+18,"Kalau Anak Kecil takut dikejar Bayang2 sendiri itu wajar, tapi kalau Manula AR takut dikejar Bayang2nya sendiri yg mengakibatkan lihat apa saja Curigaaaaaa baru lucu, dgn Wacana Jabatan Presiden 3 Priode ha ha ha mari Sukseskan Protokol Kesehatan dgn disiplin MERDEKA. https://t.co/3zpD4JMgrJ",anak takut kejar bayang wajar manula ar takut kejar bayang akibat lihat curigaaaaaa lucu wacana jabat presiden periode sukses protokol sehat disiplin,1,0,0,0,0,0,0,0.335,neutral speech
964,1.37246E+18,"Yg masih coba2 menghambat Pak Joko Widodo Presiden RI kunjungan kerja ke Sulawesi Selatan kelaut saja eh taunya barisan sakit hatikadrun, jgn coba2 lawan Kami Nasionalis Sejati yg terusssssss bekerja utk Rakyat Indonesiatercinta menuju Indonesia Maju MERDEKA.",coba hambat joko widodo presiden ri kunjung kerja sulawesi selatan laut baris sakit hati kadrun coba lawan nasionalis sejati rakyat indonesia cinta indonesia maju,0,0,1,1,0,0,0,0.295,hate speech
965,1.37237E+18,Ha ha ha Gabenar terpilih waktu itu tegas Aku katakan krn SARA Ujaran Kebencian FitnahTeror ada satu lagi tdk pernah Aku katakan B o h o n g krn hampir semua Janji Kampanyenya berbohong dan sekarang telanjang satu persatu dan yg menjadi korban Rakyat pemilihnya MERDEKA.,gabenar pilih sara ujar benci fitnah teror b o h o g janji kampanye bohong telanjang satu korban rakyat pilih,1,0,0,1,0,0,0,0.565,dangerous speech
966,1.37217E+18,Memang Presiden RI ke 7 Bpk Joko Widodo Seng ada Lawan ha ha ha pantas saja banyak Rakyat yg menginginkan Satu Priode lagi menjadi Presiden sehingga Barisan Sakit HatiKadrun makin kalap stresssssss Curigaaaaaaa berkepanjangan dan Pak Jokowi tegas menolaknya MERDEKA. https://t.co/3hPrR6Eb7U,presiden ri joko widodo seng lawan rakyat periode presiden baris sakit hati kadrun kalap stres curigaaaaaaa panjang jokowi tolak,1,0,1,1,0,0,0,0.63,dangerous speech
967,1.37205E+18,@AliRouf77662085 anjingKu ali r makin stressssssss saja dicomberan ha ha ha Shalom.,anjing ku ali r stressssssss comberan,0,0,1,0,0,0,0,0.065,abusive language
968,1.37163E+18,@antaz345 anjing ini makin stresssssssss dicomberan ha ha ha mampus saja kau Shalom.,anjing stresssssssss comberan mampus,0,0,1,0,0,0,0,0.065,abusive language
969,1.37139E+18,"Manusia2 yg hidupnya penuh dgn kecurigaan dengar nie Pernyataan Presiden RI ke 7 Bpk Joko Widodo dgn sangat tegas berkaitan masa jabatan Presiden 3 Priode masih curiga terusssssss, cari panggung malu dong mari ikut Aku mengajak Rakyat melaksanakan Protokol Kesehatan MERDEKA. https://t.co/MjtyqOU15k",manusia penuh curiga dengar nyata presiden ri joko widodo kait jabat presiden periode curiga cari panggung malu ajak rakyat laksana protokol sehat,1,0,0,1,0,0,0,0.565,dangerous speech
970,1.37101E+18,"Tolak wacana masa Jabatan Presiden 3 Priode ha ha ha 2 Parpol PKS &amp; PD langsung kalah sebelum berperang,  sudah Kerja dulu Utk Rakyat jgn meributkan w a c a n a hidup ini jgn c u r i g a terusssssss mari Kita kedepankan demokrasi apapun yg terjadi harus dihormati MERDEKA.",tolak wacana jabat presiden periode partai politik pks kalah perang kerja rakyat ribut w a c a a c r i g a depan demokrasi apa hormat,1,0,0,0,0,0,0,0.335,neutral speech
